"at3 not in [0.213999; 1.0] AND at4 not in [0.33299900000000004; 0.583001] --> class=1" ,20,0.11578947368421053,0.75,0.7894736842105263
"at1 in [0.2; 0.796] AND at3 not in [0.0; 0.258001] AND at5 not in [0.233999; 0.30100099999999996] --> class=0" ,69,0.11368421052631583,0.9565217391304348,0.868421052631579
"at3 not in [0.113999; 0.715001] --> class=1" ,19,0.06526315789473683,0.5263157894736842,0.5263157894736842
"at2 in [0.607; 0.857] --> class=0" ,53,0.03789473684210526,0.8679245283018868,0.6052631578947368
"at5 in [0.029; 0.259] --> class=0" ,62,0.025263157894736876,0.8387096774193549,0.6842105263157895
"at4 in [0.458; 0.708] --> class=0" ,11,0.01263157894736841,0.9090909090909091,0.13157894736842105
