"at5 not in [0.249999; 1.0] AND at7 not in [0.352999; 1.0] --> class=1" ,39,0.10736842105263159,0.46153846153846156,0.9473684210526315
"at3 in [0.241; 0.818] --> class=0" ,75,0.10526315789473673,0.9333333333333333,0.9210526315789473
"at5 not in [0.024999; 1.0] --> class=1" ,16,0.05052631578947368,0.5,0.42105263157894735
