"at5 not in [0.249999; 1.0] AND at7 not in [0.352999; 1.0] --> class=1" ,38,0.10915798611111112,0.47368421052631576,0.9473684210526315
"at1 in [0.369; 0.884] --> class=0" ,60,0.10286458333333326,0.9666666666666667,0.7532467532467533
"at3 not in [0.122999; 0.6620010000000001] --> class=1" ,19,0.05457899305555556,0.47368421052631576,0.47368421052631576
"at6 not in [0.223999; 0.896001] --> class=1" ,16,0.01909722222222223,0.3125,0.2631578947368421
