"at5 in [0.0; 0.196] AND at7 not in [0.240999; 1.0] --> class=1" ,22,0.11157894736842104,0.6818181818181818,0.7894736842105263
"at3 not in [0.0; 0.276001] AND at7 not in [0.34199900000000005; 0.388001] --> class=0" ,68,0.111578947368421,0.9558823529411765,0.8552631578947368
"at5 in [0.138; 0.366] --> class=0" ,35,0.031578947368421095,0.8857142857142857,0.40789473684210525
"at4 not in [0.027999; 1.0] --> class=1" ,14,0.023157894736842103,0.35714285714285715,0.2631578947368421
"at1 not in [0.07099899999999999; 0.516001] --> class=0" ,27,0.01473684210526316,0.8518518518518519,0.3026315789473684
