"at3 not in [0.221999; 1.0] AND at4 not in [0.5829989999999999; 1.0] --> class=1" ,19,0.11707899305555555,0.7894736842105263,0.7894736842105263
"at3 not in [0.156999; 0.241001] AND at7 in [0.177; 0.837] --> class=0" ,75,0.11295572916666663,0.9466666666666667,0.922077922077922
"at1 not in [0.212999; 1.0] --> class=1" ,19,0.09624565972222221,0.6842105263157895,0.6842105263157895
"at4 in [0.069; 0.319] --> class=0" ,49,0.03851996527777779,0.8775510204081632,0.5584415584415584
"at2 in [0.5045; 0.7455] --> class=1" ,31,0.019422743055555552,0.25806451612903225,0.42105263157894735
