"at1 not in [0.20399899999999999; 0.29800099999999996] AND at3 not in [0.221999; 1.0] --> class=1" ,18,0.1094736842105263,0.7777777777777778,0.7368421052631579
"at3 in [0.241; 0.927] --> class=0" ,75,0.10526315789473673,0.9333333333333333,0.9210526315789473
