"at1 not in [0.297999; 1.0] AND at3 not in [0.288999; 1.0] AND at5 in [0.0; 0.14] --> class=1" ,19,0.11707899305555555,0.7894736842105263,0.7894736842105263
"at3 in [0.258; 0.927] --> class=0" ,74,0.10047743055555547,0.9324324324324325,0.8961038961038961
"at3 in [0.0; 0.408] AND at4 in [0.0; 0.125] --> class=1" ,19,0.09624565972222221,0.6842105263157895,0.6842105263157895
"at3 not in [0.213999; 1.0] --> class=1" ,19,0.08582899305555555,0.631578947368421,0.631578947368421
