"at3 not in [0.221999; 1.0] AND at5 not in [0.213999; 1.0] --> class=1" ,19,0.11789473684210525,0.7894736842105263,0.7894736842105263
"at3 in [0.241; 0.927] --> class=0" ,75,0.11578947368421044,0.9466666666666667,0.9342105263157895
"at2 not in [0.481999; 0.9290010000000001] --> class=1" ,20,0.052631578947368425,0.45,0.47368421052631576
"at1 in [0.187; 0.271] --> class=1" ,15,0.031578947368421054,0.4,0.3157894736842105
