"at1 not in [0.368999; 1.0] AND at4 in [0.0; 0.153] --> class=1" ,22,0.12210526315789473,0.7272727272727273,0.8421052631578947
"at3 in [0.258; 0.927] --> class=0" ,73,0.11157894736842111,0.9452054794520548,0.9078947368421053
"at7 not in [0.245999; 1.0] --> class=1" ,28,0.1094736842105263,0.5714285714285714,0.8421052631578947
