"at3 not in [0.213999; 1.0] AND at5 in [0.0; 0.14] --> class=1" ,15,0.11578947368421051,0.9333333333333333,0.7368421052631579
"at3 not in [0.0; 0.276001] AND at5 not in [0.195999; 0.259001] AND at7 in [0.207; 0.762] --> class=0" ,64,0.11368421052631583,0.96875,0.8157894736842105
"at4 not in [0.055999; 1.0] --> class=1" ,27,0.06947368421052633,0.4444444444444444,0.631578947368421
"at6 not in [0.429999; 1.0] --> class=1" ,14,0.06526315789473684,0.6428571428571429,0.47368421052631576
"at1 not in [0.119999; 0.378001] --> class=0" ,66,0.023157894736842044,0.8333333333333334,0.7236842105263158
