"at7 in [0.246; 0.837] --> class=0" ,70,0.11578947368421055,0.9571428571428572,0.881578947368421
"at1 not in [0.297999; 1.0] AND at3 not in [0.221999; 1.0] AND at4 not in [0.33299900000000004; 0.48600099999999996] AND at6 not in [0.5759989999999999; 0.6700010000000001] --> class=1" ,20,0.11578947368421053,0.75,0.7894736842105263
"at1 not in [0.39599900000000005; 1.0] AND at4 in [0.0; 0.153] AND at7 not in [0.38399900000000003; 1.0] --> class=1" ,25,0.10526315789473684,0.6,0.7894736842105263
"at7 in [0.089; 0.33899999999999997] --> class=1" ,29,0.01263157894736841,0.2413793103448276,0.3684210526315789
