"at1 in [0.302; 0.884] AND at7 not in [0.34199900000000005; 0.384001] --> class=0" ,63,0.12565096952908583,1.0,0.8181818181818182
"at4 not in [0.33299900000000004; 1.0] AND at7 not in [0.352999; 1.0] --> class=1" ,32,0.11512465373961218,0.53125,0.9444444444444444
"at3 not in [0.221999; 1.0] --> class=1" ,19,0.1094736842105263,0.7368421052631579,0.7777777777777778
"at4 in [0.264; 0.514] --> class=0" ,21,0.010304709141274265,0.8571428571428571,0.23376623376623376
"at2 not in [0.249999; 0.7860010000000001] --> class=1" ,40,0.004432132963988922,0.2,0.4444444444444444
"at6 not in [0.132999; 0.854001] --> class=0" ,18,0.004321329639889182,0.8333333333333334,0.19480519480519481
"at7 in [0.177; 0.394] --> class=1" ,31,0.0013296398891966751,0.1935483870967742,0.3333333333333333
