"at1 not in [0.221999; 1.0] AND at5 not in [0.213999; 1.0] --> class=1" ,21,0.11368421052631578,0.7142857142857143,0.7894736842105263
"at1 in [0.218; 0.884] --> class=0" ,74,0.11368421052631572,0.9459459459459459,0.9210526315789473
"at4 in [1.0; 1.0] --> class=0" ,1,0.002105263157894737,1.0,0.013157894736842105
